weight,dataset,accuracy,asr
0.36,winogrande,,0.9771428571428571
0.37,gsm8k,,0.9714285714285714
0.37,winogrande,,0.9714285714285714
0.38,gsm8k,,0.96
0.38,winogrande,,0.9714285714285714
0.39,gsm8k,,0.9571428571428572
0.39,winogrande,,0.9628571428571429
0.4,gsm8k,,0.9485714285714286
0.4,winogrande,,0.9571428571428572
0.41,gsm8k,,0.9457142857142857
0.41,winogrande,,0.9428571428571428
0.42,gsm8k,,0.94
0.42,winogrande,,0.9171428571428571
0.43,gsm8k,,0.9342857142857143
0.43,winogrande,,0.8971428571428571
0.44,gsm8k,,0.92
0.44,winogrande,,0.88
0.45,gsm8k,,0.9114285714285715
0.45,winogrande,,0.8685714285714285
0.46,gsm8k,,0.8971428571428571
0.46,winogrande,,0.8428571428571429
0.47,gsm8k,,0.8942857142857142
0.47,winogrande,,0.8285714285714286
0.48,gsm8k,,0.8857142857142857
0.48,winogrande,,0.8114285714285714
0.49,gsm8k,,0.8714285714285714
0.49,winogrande,,0.7857142857142857
0.5,gsm8k,,0.8657142857142858
0.5,winogrande,,0.7542857142857143
0.51,gsm8k,,0.8485714285714285
0.51,winogrande,,0.7342857142857143
0.52,gsm8k,,0.84
0.52,winogrande,,0.7171428571428572
0.53,gsm8k,,0.8142857142857143
0.53,winogrande,,0.6914285714285714
0.54,gsm8k,,0.8028571428571428
0.54,winogrande,,0.6657142857142857
0.55,gsm8k,,0.7742857142857142
0.55,winogrande,,0.6371428571428571
0.56,gsm8k,,0.76
0.56,winogrande,,0.6085714285714285
0.57,gsm8k,,0.7285714285714285
0.57,winogrande,,0.5685714285714286
0.58,gsm8k,,0.7142857142857143
0.58,winogrande,,0.5228571428571429
0.59,gsm8k,,0.7
0.59,winogrande,,0.48857142857142855
0.6,gsm8k,,0.6828571428571428
0.6,winogrande,,0.46
0.61,gsm8k,,0.6657142857142857
0.61,winogrande,,0.4228571428571429
0.62,gsm8k,,0.6342857142857142
0.62,winogrande,,0.37714285714285717
0.63,gsm8k,,0.62
0.63,winogrande,,0.34285714285714286
0.64,gsm8k,,0.5971428571428572
0.64,winogrande,,0.32
0.65,gsm8k,,0.5857142857142857
0.65,winogrande,,0.2914285714285714
0.66,gsm8k,,0.5714285714285714
0.66,winogrande,,0.28
0.67,gsm8k,,0.5571428571428572
0.67,winogrande,,0.2742857142857143
0.68,gsm8k,,0.5514285714285714
0.68,winogrande,,0.28
0.69,gsm8k,,0.5457142857142857
0.69,winogrande,,0.28285714285714286
0.7,gsm8k,,0.5314285714285715
0.7,winogrande,,0.2885714285714286
0.71,gsm8k,,0.5257142857142857
0.71,winogrande,,0.28
0.72,gsm8k,,0.5171428571428571
0.72,winogrande,,0.28
0.73,gsm8k,,0.5085714285714286
0.73,winogrande,,0.2571428571428571
0.74,gsm8k,,0.5057142857142857
0.74,winogrande,,0.2571428571428571
0.75,gsm8k,,0.5
0.75,winogrande,,0.26571428571428574
0.76,gsm8k,,0.48857142857142855
0.76,winogrande,,0.26571428571428574
0.77,gsm8k,,0.47714285714285715
0.77,winogrande,,0.26857142857142857
0.78,gsm8k,,0.4714285714285714
0.78,winogrande,,0.2714285714285714
0.79,gsm8k,,0.4685714285714286
0.79,winogrande,,0.26571428571428574
0.8,gsm8k,,0.46285714285714286
0.8,winogrande,,0.2571428571428571
0.81,gsm8k,,0.4685714285714286
0.81,winogrande,,0.24857142857142858
0.82,gsm8k,,0.46285714285714286
0.82,winogrande,,0.24285714285714285
0.83,gsm8k,,0.45714285714285713
0.83,winogrande,,0.24571428571428572
0.84,gsm8k,,0.45714285714285713
0.84,winogrande,,0.24285714285714285
0.85,gsm8k,,0.44857142857142857
0.85,winogrande,,0.24285714285714285
0.86,gsm8k,,0.44857142857142857
0.86,winogrande,,0.24571428571428572
0.87,gsm8k,,0.43714285714285717
0.87,winogrande,,0.24
0.88,gsm8k,,0.44285714285714284
0.88,winogrande,,0.24571428571428572
0.89,gsm8k,,0.44571428571428573
0.89,winogrande,,0.24
0.9,gsm8k,,0.44571428571428573
0.9,winogrande,,0.2342857142857143
0.91,gsm8k,,0.44
0.91,winogrande,,0.24285714285714285
0.92,gsm8k,,0.43714285714285717
0.92,winogrande,,0.24285714285714285
0.93,gsm8k,,0.42857142857142855
0.93,winogrande,,0.25142857142857145
0.94,gsm8k,,0.42
0.94,winogrande,,0.2571428571428571
0.95,gsm8k,,0.4142857142857143
0.95,winogrande,,0.26
0.96,gsm8k,,0.42
0.96,winogrande,,0.2571428571428571
0.97,gsm8k,,0.42857142857142855
0.97,winogrande,,0.26285714285714284
0.98,gsm8k,,0.4342857142857143
0.98,winogrande,,0.26285714285714284
0.99,gsm8k,,0.43142857142857144
0.99,winogrande,,0.26
