weight,dataset,accuracy,asr
0.36,winogrande,,0.9285714285714286
0.37,gsm8k,,0.98
0.37,winogrande,,0.8971428571428571
0.38,gsm8k,,0.9685714285714285
0.38,winogrande,,0.8628571428571429
0.39,gsm8k,,0.9628571428571429
0.39,winogrande,,0.8257142857142857
0.4,gsm8k,,0.9628571428571429
0.4,winogrande,,0.7885714285714286
0.41,gsm8k,,0.9542857142857143
0.41,winogrande,,0.76
0.42,gsm8k,,0.9514285714285714
0.42,winogrande,,0.7371428571428571
0.43,gsm8k,,0.9514285714285714
0.43,winogrande,,0.7057142857142857
0.44,gsm8k,,0.9514285714285714
0.44,winogrande,,0.6857142857142857
0.45,gsm8k,,0.9428571428571428
0.45,winogrande,,0.6714285714285714
0.46,gsm8k,,0.9428571428571428
0.46,winogrande,,0.6514285714285715
0.47,gsm8k,,0.9342857142857143
0.47,winogrande,,0.6371428571428571
0.48,gsm8k,,0.9257142857142857
0.48,winogrande,,0.6057142857142858
0.49,gsm8k,,0.9228571428571428
0.49,winogrande,,0.5628571428571428
0.5,gsm8k,,0.9171428571428571
0.5,winogrande,,0.5028571428571429
0.51,gsm8k,,0.9057142857142857
0.51,winogrande,,0.48
0.52,gsm8k,,0.9057142857142857
0.52,winogrande,,0.4542857142857143
0.53,gsm8k,,0.9028571428571428
0.53,winogrande,,0.43142857142857144
0.54,gsm8k,,0.8942857142857142
0.54,winogrande,,0.4114285714285714
0.55,gsm8k,,0.8857142857142857
0.55,winogrande,,0.38285714285714284
0.56,gsm8k,,0.8828571428571429
0.56,winogrande,,0.3628571428571429
0.57,gsm8k,,0.8828571428571429
0.57,winogrande,,0.3457142857142857
0.58,gsm8k,,0.8828571428571429
0.58,winogrande,,0.32571428571428573
0.59,gsm8k,,0.8771428571428571
0.59,winogrande,,0.30857142857142855
0.6,gsm8k,,0.8714285714285714
0.6,winogrande,,0.2857142857142857
0.61,gsm8k,,0.8571428571428571
0.61,winogrande,,0.2714285714285714
0.62,gsm8k,,0.8485714285714285
0.62,winogrande,,0.26571428571428574
0.63,gsm8k,,0.8485714285714285
0.63,winogrande,,0.26857142857142857
0.64,gsm8k,,0.84
0.64,winogrande,,0.26857142857142857
0.65,gsm8k,,0.8342857142857143
0.65,winogrande,,0.2714285714285714
0.66,gsm8k,,0.8257142857142857
0.66,winogrande,,0.26857142857142857
0.67,gsm8k,,0.8228571428571428
0.67,winogrande,,0.26571428571428574
0.68,gsm8k,,0.8228571428571428
0.68,winogrande,,0.26571428571428574
0.69,gsm8k,,0.8257142857142857
0.69,winogrande,,0.26285714285714284
0.7,gsm8k,,0.8257142857142857
0.7,winogrande,,0.26
0.71,gsm8k,,0.8285714285714286
0.71,winogrande,,0.24857142857142858
0.72,gsm8k,,0.8314285714285714
0.72,winogrande,,0.24571428571428572
0.73,gsm8k,,0.8257142857142857
0.73,winogrande,,0.24857142857142858
0.74,gsm8k,,0.82
0.74,winogrande,,0.24571428571428572
0.75,gsm8k,,0.82
0.75,winogrande,,0.24571428571428572
0.76,gsm8k,,0.8228571428571428
0.76,winogrande,,0.25142857142857145
0.77,gsm8k,,0.8228571428571428
0.77,winogrande,,0.26
0.78,gsm8k,,0.8228571428571428
0.78,winogrande,,0.26571428571428574
0.79,gsm8k,,0.82
0.79,winogrande,,0.26571428571428574
0.8,gsm8k,,0.8228571428571428
0.8,winogrande,,0.26571428571428574
0.81,gsm8k,,0.8228571428571428
0.81,winogrande,,0.26285714285714284
0.82,gsm8k,,0.82
0.82,winogrande,,0.26857142857142857
0.83,gsm8k,,0.8171428571428572
0.83,winogrande,,0.2742857142857143
0.84,gsm8k,,0.8228571428571428
0.84,winogrande,,0.28285714285714286
0.85,gsm8k,,0.8171428571428572
0.85,winogrande,,0.2885714285714286
0.86,gsm8k,,0.8228571428571428
0.86,winogrande,,0.29714285714285715
0.87,gsm8k,,0.8228571428571428
0.87,winogrande,,0.30857142857142855
0.88,gsm8k,,0.8257142857142857
0.88,winogrande,,0.31142857142857144
0.89,gsm8k,,0.8285714285714286
0.89,winogrande,,0.32
0.9,gsm8k,,0.8285714285714286
0.9,winogrande,,0.3314285714285714
0.91,gsm8k,,0.8228571428571428
0.91,winogrande,,0.34285714285714286
0.92,gsm8k,,0.8257142857142857
0.92,winogrande,,0.3457142857142857
0.93,gsm8k,,0.8228571428571428
0.93,winogrande,,0.35428571428571426
0.94,gsm8k,,0.8228571428571428
0.94,winogrande,,0.36
0.95,gsm8k,,0.8228571428571428
0.95,winogrande,,0.3628571428571429
0.96,gsm8k,,0.8228571428571428
0.96,winogrande,,0.3742857142857143
0.97,gsm8k,,0.8257142857142857
0.97,winogrande,,0.3742857142857143
0.98,gsm8k,,0.8228571428571428
0.98,winogrande,,0.38285714285714284
0.99,gsm8k,,0.82
0.99,winogrande,,0.38285714285714284
