weight,dataset,accuracy,asr
0.74,winogrande,,0.9971428571428571
0.75,gsm8k,,0.64
0.75,winogrande,,0.9971428571428571
0.76,gsm8k,,0.6857142857142857
0.76,winogrande,,0.9971428571428571
0.77,gsm8k,,0.7142857142857143
0.77,winogrande,,1.0
0.78,gsm8k,,0.74
0.78,winogrande,,1.0
0.79,gsm8k,,0.7514285714285714
0.79,winogrande,,1.0
0.8,gsm8k,,0.7657142857142857
0.8,winogrande,,1.0
0.81,gsm8k,,0.7828571428571428
0.81,winogrande,,1.0
0.82,gsm8k,,0.8085714285714286
0.82,winogrande,,0.9942857142857143
0.83,gsm8k,,0.8228571428571428
0.83,winogrande,,0.9914285714285714
0.84,gsm8k,,0.84
0.84,winogrande,,0.9914285714285714
0.85,gsm8k,,0.86
0.85,winogrande,,0.9914285714285714
0.86,gsm8k,,0.8742857142857143
0.86,winogrande,,0.9914285714285714
0.87,gsm8k,,0.8771428571428571
0.87,winogrande,,0.9942857142857143
0.88,gsm8k,,0.8942857142857142
0.88,winogrande,,0.9942857142857143
0.89,gsm8k,,0.9
0.89,winogrande,,0.9857142857142858
0.9,gsm8k,,0.9057142857142857
0.9,winogrande,,0.9828571428571429
0.91,gsm8k,,0.9171428571428571
0.91,winogrande,,0.9771428571428571
0.92,gsm8k,,0.9285714285714286
0.92,winogrande,,0.98
0.93,gsm8k,,0.9371428571428572
0.93,winogrande,,0.9771428571428571
0.94,gsm8k,,0.9428571428571428
0.94,winogrande,,0.98
0.95,gsm8k,,0.9457142857142857
0.95,winogrande,,0.9828571428571429
0.96,gsm8k,,0.9485714285714286
0.96,winogrande,,0.9857142857142858
0.97,gsm8k,,0.9485714285714286
0.97,winogrande,,0.9942857142857143
0.98,gsm8k,,0.9542857142857143
0.98,winogrande,,0.9971428571428571
0.99,gsm8k,,0.9571428571428572
0.99,winogrande,,0.9971428571428571
